id,rank,workers,company,url,state_l,state_s,city,growth,revenue,ifmid,ifiid,metro,industry,yrs_on_list
25030,923,200,Lone Star Bloom,lone-star-bloom,Texas,TX,Houston,432.8993,9642483,22,18,Houston,Retail,3
26210,927,600,Response Team 1,response-team-1,Illinois,IL,Chicago,429.6205,166993370,17,20,Chicago,Construction,3
21109,928,326,Refinery29,refinery29,New York,NY,New York,429.244,80051401,9,12,New York City,Media,5
23795,929,231,Landmark Home Warranty,landmark-home-warranty,Utah,UT,South Jordan,428.3923,26454126,12,1,Salt Lake City,Insurance,4
25188,938,569,Axtria,axtria,New Jersey,NJ,Berkeley Heights,421.1123,26629824,9,9,New York City,Software,3
43479,940,268,Renovo Solutions,renovo-solutions,California,CA,Irvine,420.347,57845503,2,10,Los Angeles,Health,1
26501,947,108,Wellcentive,wellcentive,Georgia,GA,Alpharetta,417.9679,13866000,29,10,Atlanta,Health,2
43485,951,215,Matisia Consultants,matisia-consultants,Washington,WA,Seattle,416.9127,45200830,23,17,Seattle,Business Products & Services,1
36930,953,110,Swrve,swrve,California,CA,San Francisco,416.7386,4426900,4,9,San Francisco,Software,2
26545,954,249,ExactCare Pharmacy,exactcare-pharmacy,Ohio,OH,Valley View,416.2123,119211581,79,10,Cleveland,Health,3
25722,967,134,METIS Solutions,metis-solutions,Virginia,VA,Arlington,412.5787,16460792,3,7,"Washington, DC",Government Services,3
26172,977,142,Collective Bias,collective-bias,Arkansas,AR,Rogers,409.0163,33678036,235,5,"Fayetteville-Springdale-Rogers, AR-MO",Advertising & Marketing,3
37243,979,442,Environmental Pest Service,environmental-pest-service,Florida,FL,Sarasota,408.5993,43943736,1031,23,"North Port-Sarasota-Bradenton, FL",Environmental Services,2
43505,988,120,APPS SOLUTIONS,apps-solutions,Michigan,MI,TROY,405.4351,10135014,50,8,Detroit,IT Services,1
43506,991,100,Spring & Sprout,spring-sprout,Michigan,MI,Dundee,404.6376,6736417,175,10,"Monroe, MI",Health,1
37239,992,600,Safe Haven Security Services,safe-haven-security-services,Missouri,MO,Kansas City,403.9129,53150548,21,13,"Kansas City, MO-KS",Security,2
23145,996,212,Netsertive,netsertive,North Carolina,NC,Morrisville,400.4969,45072908,56,5,"Durham-Chapel Hill, NC",Advertising & Marketing,4
43512,1001,600,Palmetto Partners,palmetto-partners,Virginia,VA,Alexandria,396.5799,4019596,3,7,"Washington, DC",Government Services,1
43515,1006,280,Trusted Nurse Staffing,trusted-nurse-staffing,New York,NY,Buffalo,394.0853,8876682,1032,10,"Buffalo-Cheektowaga-Niagara Falls, NY",Health,1
36642,1008,151,XOOM Energy,xoom-energy,North Carolina,NC,Huntersville,393.6456,289019305,43,16,Charlotte,Energy,2
24519,1010,1464,American Family Care,american-family-care,Alabama,AL,Birmingham,392.5898,433176695,140,10,"Birmingham-Hoover, AL",Health,3
727,1018,1936,Pinnacle Group,pinnacle-group,Texas,TX,Dallas,388.9403,1161466598,8,8,Dallas,IT Services,11
43522,1020,183,Tabula Rasa HealthCare,tabula-rasa-healthcare,New Jersey,NJ,Moorestown,388.4976,70039534,49,10,Philadelphia,Health,1
25855,1028,817,hCentive,hcentive,Virginia,VA,Reston,384.4425,50538267,3,10,"Washington, DC",Health,3
43530,1030,514,Response,response,Utah,UT,Lindon,384.1403,46953672,48,19,"Provo-Orem, UT",Education,1
25486,1034,350,TEKWISSEN,tekwissen,Michigan,MI,Ann Arbor,382.2687,17290000,84,9,"Ann Arbor, MI",Software,3
17708,1037,154,Swiftpage,swiftpage,Colorado,CO,Denver,381.2887,26229639,30,9,Denver,Software,4
43533,1039,850,Elite Medical Scribes,elite-medical-scribes,Minnesota,MN,Bloomington,379.8344,12986104,13,10,Minneapolis,Health,1
43534,1040,128,Simpli.fi,simplifi,Texas,TX,Fort Worth,379.0739,51560353,8,5,Dallas,Advertising & Marketing,1
26371,1047,598,Symphony Placements,symphony-placements,Maryland,MD,Cockeysville,375.7164,7515644,35,21,Baltimore,Human Resources,3
19818,1056,200,N2 Publishing,n2-publishing,North Carolina,NC,Wilmington,370.0202,100072000,192,12,"Wilmington, NC",Media,6
24681,1059,175,Corps Solutions,corps-solutions,Virginia,VA,Stafford,369.4497,21842836,3,7,"Washington, DC",Government Services,3
12463,1061,178,Solutions By Design II,solutions-by-design-ii,Virginia,VA,Vienna,368.8029,37664621,3,8,"Washington, DC",IT Services,2
43540,1062,147,HookLogic,hooklogic,New York,NY,New York,368.6298,111398000,9,5,New York City,Advertising & Marketing,1
37588,1063,785,HighJump,highjump,Minnesota,MN,Minneapolis,368.6169,164497212,13,9,Minneapolis,Software,2
21229,1067,100,Impact Makers,impact-makers,Virginia,VA,Richmond,365.9524,17851059,40,8,"Richmond, VA",IT Services,5
24642,1071,120,CentraLite Systems,centralite-systems,Alabama,AL,Mobile,364.0807,35785349,136,4,"Mobile, AL",Consumer Products & Services,2
23549,1072,160,Devbridge Group,devbridge-group,Illinois,IL,Chicago,363.5194,11146539,17,9,Chicago,Software,4
43543,1073,110,Redline Automotive Merchandising,redline-automotive-merchandising,New Jersey,NJ,Haddonfield,362.7372,5258069,49,5,Philadelphia,Advertising & Marketing,1
37413,1078,130,ValuD Consulting,valud-consulting,Texas,TX,Addison,359.4842,6873442,8,8,Dallas,IT Services,2
43548,1082,250,Victory Tailgate,victory-tailgate,Florida,FL,Orlando,357.5103,21586713,68,15,"Orlando, FL",Manufacturing,1
43552,1090,350,Renewal by Andersen,renewal-by-andersen,Texas,TX,Austin,354.0718,67114000,18,20,Austin,Construction,1
36869,1094,104,365 Retail Markets,365-retail-markets,Michigan,MI,Troy,353.6844,23538016,50,17,Detroit,Business Products & Services,2
23004,1095,308,Medical Staffing Options,medical-staffing-options,Ohio,OH,Westerville,353.6388,21000000,19,10,"Columbus, OH",Health,4
25635,1105,215,ClickSpark,clickspark,New York,NY,Henrietta,350.6142,21766844,71,5,"Rochester, NY",Advertising & Marketing,3
43558,1107,500,RV Horizons,rv-horizons,Colorado,CO,Cedaredge,349.5351,51737000,998,3,,Real Estate,1
24173,1108,167,"Ian, Evan & Alexander",ian-evan-alexander,Virginia,VA,Ashburn,349.4124,29980205,3,7,"Washington, DC",Government Services,4
43562,1115,246,Armor,armor,Texas,TX,Richardson,347.4439,48664000,8,13,Dallas,Security,1
22925,1116,239,Madwire,madwire,Colorado,CO,Fort Collins,347.4046,30845460,1009,5,"Fort Collins, CO",Advertising & Marketing,4
20409,1119,175,MicroSystems Automation Group,microsystems-automation-group,Virginia,VA,Falls Church,346.1161,25478093,3,7,"Washington, DC",Government Services,5
43563,1120,180,Fifteen Five,fifteen-five,Texas,TX,Leander,345.8682,4323000,18,17,Austin,Business Products & Services,1
37127,1122,162,Limeade,limeade,Washington,WA,Bellevue,344.5438,19517750,23,21,Seattle,Human Resources,2
21173,1123,730,MediaMath,mediamath,New York,NY,New York,344.3958,601000000,9,5,New York City,Advertising & Marketing,4
43564,1124,201,Dovel Technologies,dovel-technologies,Virginia,VA,McLean,344.1918,68219178,3,8,"Washington, DC",IT Services,1
21071,1127,3006,Movement Mortgage,movement-mortgage,South Carolina,SC,Fort Mill,342.7163,363202153,43,2,Charlotte,Financial Services,4
43565,1128,143,Selling Simplified,selling-simplified,Colorado,CO,Greenwood Village,342.0866,4633505,30,9,Denver,Software,1
2158,1134,312,Harmonia Holdings Group,harmonia-holdings-group,Virginia,VA,Blacksburg,340.9546,35724596,241,9,"Blacksburg-Christiansburg-Radford, VA",Software,8
37629,1143,450,EVERYTHING BUT THE HOUSE,everything-but-the-house,Ohio,OH,Cincinnati,339.5162,30124242,47,4,Cincinnati,Consumer Products & Services,2
25204,1146,110,PointSource,pointsource,North Carolina,NC,Raleigh,338.8977,16360729,1029,9,"Raleigh, NC",Software,3
19472,1148,9255,ScribeAmerica,scribeamerica,Florida,FL,Fort Lauderdale,338.0706,141349684,1,10,Miami,Health,6
43571,1149,315,Sixth Gear Studios,sixth-gear-studios,California,CA,San Francisco,338.0623,3798000,4,9,San Francisco,Software,1
23536,1152,312,Two Maids & A Mop,two-maids-a-mop,Alabama,AL,Birmingham,337.2355,3832640,140,4,"Birmingham-Hoover, AL",Consumer Products & Services,4
37642,1164,245,Onestaff Medical,onestaff-medical,Nebraska,NE,Omaha,332.905,18657299,97,10,"Omaha-Council Bluffs, NE-IA",Health,2
25647,1168,2942,EXOS,exos,Arizona,AZ,Phoenix,332.4397,129488645,46,10,Phoenix,Health,3
26557,1169,142,Defense Point Security,defense-point-security,Virginia,VA,Alexandria,332.3001,19558679,3,7,"Washington, DC",Government Services,3
43575,1172,163,NewWave Telecom and Technologies,newwave-telecom-and-technologies,Maryland,MD,Elkridge,331.8737,27542589,35,7,Baltimore,Government Services,1
37290,1176,165,One Federal Solution,one-federal-solution,Maryland,MD,Waldorf,330.445,10253265,3,7,"Washington, DC",Government Services,2
37343,1178,161,Lady M Confections Co.,lady-m-confections-co,New York,NY,Long Island City,329.705,16137908,9,11,New York City,Food & Beverage,2
26005,1179,505,TeleWorld Solutions,teleworld-solutions,Virginia,VA,Chantilly,329.6024,37401349,3,14,"Washington, DC",Telecommunications,3
43583,1189,140,Cybermedia Technologies,cybermedia-technologies,Virginia,VA,Reston,327.6654,12732651,3,8,"Washington, DC",IT Services,1
37581,1198,157,Tunnel Hill Partners,tunnel-hill-partners,New York,NY,Jericho,326.4721,137098000,9,23,New York City,Environmental Services,2
36786,1201,288,Anchor Consultants,anchor-consultants,New Jersey,NJ,Basking Ridge,325.9173,43010315,9,2,New York City,Financial Services,2
25366,1202,353,DayNine Consulting,daynine-consulting,California,CA,Pleasanton,325.7305,72123000,4,17,San Francisco,Business Products & Services,2
43589,1204,125,Prodigy Construction,prodigy-construction,Kentucky,KY,Louisville,325.3308,44442242,630,20,"Louisville/Jefferson County, KY-IN",Construction,1
43590,1205,1777,GrapeTree Medical Staffing,grapetree-medical-staffing,Iowa,IA,Milford,324.729,20025037,331,10,"Spirit Lake, IA",Health,1
37440,1208,200,Liberty Pipeline Services,liberty-pipeline-services,Texas,TX,Spring,323.5844,38076000,22,16,Houston,Energy,2
22910,1213,750,OneSource Virtual,onesource-virtual,Texas,TX,Irving,320.9836,95922022,8,17,Dallas,Business Products & Services,4
37594,1216,730,Fusion Medical Staffing,fusion-medical-staffing,Nebraska,NE,Omaha,319.3763,65008532,97,10,"Omaha-Council Bluffs, NE-IA",Health,2
17606,1223,200,PayLease,paylease,California,CA,San Diego,317.788,50444238,11,2,San Diego,Financial Services,7
37364,1229,120,BCTEC,bctec,Texas,TX,KATY,317.133,3693412,22,14,Houston,Telecommunications,2
20992,1232,242,Vets First Choice,vets-first-choice,Maine,ME,Portland,315.9678,60926021,1018,10,"Portland-South Portland, ME",Health,5
37096,1234,112,Rational Interaction,rational-interaction,Washington,WA,Seattle,315.0931,20744204,23,5,Seattle,Advertising & Marketing,2
20056,1235,129,Avaap,avaap,New Jersey,NJ,Edison,314.1867,34577772,9,8,New York City,IT Services,6
43599,1240,183,Creative Business Solutions,creative-business-solutions,District of Columbia,DC,Washington,313.2648,13159057,3,7,"Washington, DC",Government Services,1
43602,1246,107,Work Market,work-market,New York,NY,New York,309.948,6009838,9,9,New York City,Software,1
43603,1247,250,Hawkers Asian Street Fare,hawkers-asian-street-fare,Florida,FL,Clermont,309.6136,6890896,68,11,"Orlando, FL",Food & Beverage,1
1332,1252,431,ORI,ori,Virginia,VA,Herndon,308.6289,22166845,3,17,"Washington, DC",Business Products & Services,7
43607,1253,119,Betts Recruiting,betts-recruiting,California,CA,San Francisco,308.4643,14474524,4,21,San Francisco,Human Resources,1
37106,1260,5000,loanDepot,loandepot,California,CA,Foothill Ranch,307.1024,922359827,2,2,Los Angeles,Financial Services,2
36940,1262,118,PulsePoint,pulsepoint,New York,NY,New York,306.8709,94984000,9,5,New York City,Advertising & Marketing,2
43611,1263,275,AMC Bridge,amc-bridge,New Jersey,NJ,Randolph,306.8565,7500795,9,9,New York City,Software,1
23216,1265,122,Blue Acorn,blue-acorn,South Carolina,SC,Charleston,306.506,10119970,536,8,"Charleston-North Charleston, SC",IT Services,4
26585,1268,100,Navitas Lease,navitas-lease,Florida,FL,Ponte Vedra Beach,306.0898,20092598,64,2,"Jacksonville, FL",Financial Services,3
43613,1271,320,Knightvest Capital,knightvest-capital,Texas,TX,Dallas,304.1294,15825589,8,3,Dallas,Real Estate,1
36772,1278,112,iTexico,itexico,Texas,TX,Austin,301.6682,4782242,18,8,Austin,IT Services,2
25882,1284,102,Purium Health Products,purium-health-products,California,CA,Long Beach,300.4729,51879488,2,11,Los Angeles,Food & Beverage,3
25743,1287,435,Boostability,boostability,Utah,UT,Lehi,299.9332,38450473,48,5,"Provo-Orem, UT",Advertising & Marketing,3
43620,1289,200,Pinnacle Technology,pinnacle-technology,New Jersey,NJ,Rockaway,299.7909,2420826,9,8,New York City,IT Services,1
21153,1291,389,Vdart,vdart,Georgia,GA,Alpharetta,299.6852,82912218,29,8,Atlanta,IT Services,5
17776,1292,161,Veris Group,veris-group,Virginia,VA,Vienna,298.9803,31306370,3,13,"Washington, DC",Security,7
26490,1293,158,SmartZip Analytics,smartzip-analytics,California,CA,Pleasanton,298.8933,22117738,4,9,San Francisco,Software,3
37041,1299,475,Pressed Juicery,pressed-juicery,California,CA,Santa Monica,297.2793,33313116,2,11,Los Angeles,Food & Beverage,2
1224,1300,100,MedSource,medsource,Texas,TX,Houston,296.5558,24660115,22,10,Houston,Health,4
19710,1305,127,United Global Technologies,united-global-technologies,North Carolina,NC,Charlotte,296.0037,19945472,43,8,Charlotte,IT Services,6
37221,1308,378,clarion security,clarion-security,Tennessee,TN,memphis,295.6443,7222151,105,13,"Memphis, TN-MS-AR",Security,2
22953,1312,254,SalesStaff,salesstaff,Texas,TX,Stafford,295.1075,16006884,22,17,Houston,Business Products & Services,4
23184,1317,788,Mid Atlantic Professionals,mid-atlantic-professionals,Maryland,MD,Germantown,294.2748,38514631,3,7,"Washington, DC",Government Services,4
22895,1320,118,Milestone Community Builders,milestone-community-builders,Texas,TX,Austin,292.3885,179256716,18,3,Austin,Real Estate,4
43635,1325,135,CFR Rinkens,cfr-rinkens,California,CA,Paramount,291.3621,48776718,2,6,Los Angeles,Logistics & Transportation,1
43636,1327,231,The Agency,the-agency,California,CA,Beverly Hills,291.3051,49243902,2,3,Los Angeles,Real Estate,1
25781,1330,731,AMPAL Group,ampal-group,New Jersey,NJ,Green Brook,290.3709,34637913,9,11,New York City,Food & Beverage,2
23518,1331,170,AMTIS,amtis,Florida,FL,Orlando,290.3154,13992022,68,7,"Orlando, FL",Government Services,4
43639,1340,100,Global Financial Private Capital,global-financial-private-capital,Florida,FL,Sarasota,287.2817,63137442,1031,2,"North Port-Sarasota-Bradenton, FL",Financial Services,1
37389,1342,125,Worcester Investments,worcester-investments,Missouri,MO,Kansas City,287.1947,13927756,21,3,"Kansas City, MO-KS",Real Estate,2
25990,1347,184,Peak Capital Partners,peak-capital-partners,Utah,UT,Provo,285.8372,120907502,912,3,"Heber, UT",Real Estate,3
24888,1366,175,Motivity Labs,motivity-labs,Texas,TX,Irving,280.7869,5751957,8,8,Dallas,IT Services,3
21357,1367,4000,CCS Construction Staffing,ccs-construction-staffing,North Carolina,NC,Charlotte,280.6941,28135588,43,21,Charlotte,Human Resources,5
43652,1371,845,Schlotzsky's and Dairy Queen,schlotzskys-and-dairy-queen,Texas,TX,Irving,280.2669,20963075,8,11,Dallas,Food & Beverage,1
21291,1378,135,Petticoat-Schmitt Civil Contractors,petticoat-schmitt-civil-contractors,Florida,FL,Jacksonville,279.0973,45069102,64,20,"Jacksonville, FL",Construction,2
37094,1381,100,Coastal Ridge Real Estate,coastal-ridge-real-estate,Ohio,OH,Columbus,278.7803,4879096,19,3,"Columbus, OH",Real Estate,2
26532,1385,189,Premier Management,premier-management,Maryland,MD,Columbia,277.7685,36004000,35,7,Baltimore,Government Services,3
25349,1388,146,Invoca,invoca,California,CA,Santa Barbara,276.5738,19322000,1027,9,"Santa Maria-Santa Barbara, CA",Software,3
24377,1393,321,Centerline Solutions,centerline-solutions,Colorado,CO,Golden,275.1889,52874851,31,14,"Boulder, CO",Telecommunications,4
23183,1395,157,Five Stones Research,five-stones-research,Alabama,AL,Brownsboro,273.5906,18973630,69,7,"Huntsville, AL",Government Services,4
37816,1397,136,UST,ust,Utah,UT,Layton,273.493,46433988,204,10,"Ogden-Clearfield, UT",Health,2
25328,1398,151,Silverline CRM,silverline-crm,New York,NY,New York,272.8995,22352749,9,8,New York City,IT Services,3
43660,1399,150,Trident Components,trident-components,Texas,TX,Granbury,272.8513,7214993,8,15,Dallas,Manufacturing,1
43661,1402,273,Scorpion,scorpion,California,CA,Valencia,272.2652,73307150,2,5,Los Angeles,Advertising & Marketing,6
21198,1407,795,WeddingWire,weddingwire,Maryland,MD,Chevy Chase,271.5199,72949089,3,4,"Washington, DC",Consumer Products & Services,5
21489,1408,119,Solstice Benefits,solstice-benefits,Florida,FL,Plantation,271.4631,38583108,1,1,Miami,Insurance,5
19360,1409,201,DiscoverOrg,discoverorg,Washington,WA,Vancouver,271.2317,44445146,10,9,"Portland, OR",Software,6
19659,1410,280,Surly Brewing,surly-brewing,Minnesota,MN,brooklyn center,271.1459,29753226,13,11,Minneapolis,Food & Beverage,2
37860,1414,133,FATHOM Water Management,fathom-water-management,Arizona,AZ,Phoenix,270.6731,16646071,46,9,Phoenix,Software,2
24994,1418,269,Western Window Systems,western-window-systems,Arizona,AZ,Phoenix,270.1122,69771480,46,15,Phoenix,Manufacturing,3
19793,1424,375,NRL Mortgage,nrl-mortgage,Texas,TX,Houston,268.9778,42209000,22,2,Houston,Financial Services,4
21288,1431,150,prizelogic,prizelogic,Michigan,MI,Southfield,267.38,49861136,50,5,Detroit,Advertising & Marketing,5
37523,1433,112,Insight Technology Solutions,insight-technology-solutions,Maryland,MD,Bowie,267.1545,16267946,3,7,"Washington, DC",Government Services,2
36866,1435,120,Falcon Consulting Group,falcon-consulting-group,Illinois,IL,Chicago,266.4916,14884798,17,10,Chicago,Health,2
25679,1440,166,MedHOK,medhok,Florida,FL,Tampa,265.6064,38892508,7,10,Tampa,Health,3
37439,1442,140,symplr,symplr,Texas,TX,Houston,265.5674,27253050,22,10,Houston,Health,2
21429,1443,123,Buildium,buildium,Massachusetts,MA,Boston,265.5095,19450587,6,9,Boston,Software,5
26479,1444,145,Affinity Group Management,affinity-group-management,Missouri,MO,Kansas City,265.3575,31123358,21,3,"Kansas City, MO-KS",Real Estate,3
23053,1445,283,WebPT,webpt,Arizona,AZ,Phoenix,264.5137,32311947,46,9,Phoenix,Software,4
37248,1446,295,TeleSign,telesign,California,CA,Marina Del Rey,264.4839,88852041,2,13,Los Angeles,Security,2
43671,1448,791,The Revenue Optimization Companies,the-revenue-optimization-companies,Florida,FL,Coral Gables,264.2484,30550508,1,18,Miami,Retail,1
17646,1450,145,Next Generation Enrollment,next-generation-enrollment,Michigan,MI,Ada,263.885,8906227,219,21,"Grand Rapids-Wyoming, MI",Human Resources,3
